Id,TURNO_MATRICULA,SITUACAO_CIVIL_ALUNO,SEXO_ALUNO,DATA_CADASTRO_REQUERIMENTO,MOTIVO_REQUERIMENTO,TURMA,AREA_TURMA
1011,Matutino,Solteiro(a),Masculino,2015-03-20,Motivo de Trabalho,SUPERIOR DE TECNOLOGIA EM JOGOS DIGITAIS - MÓDULO III,Informática
1012,Matutino,Solteiro(a),Feminino,2015-03-19,Outros Motivos,Curso Superior de Tecnologia em Design Gráfico - Módulo I,Design
1013,Noturno,Solteiro(a),Masculino,2015-03-19,Motivo de Estudo,Superior de Tecnologia em Gestão Ambiental - 1° Módulo ,Meio Ambiente (Ambiente e Saúde)
1014,Noturno,Solteiro(a),Feminino,2015-03-19,Outros Motivos,Superior de Tecnologia em Gestão Comercial - Módulo I,Gestäo
1015,Matutino,Solteiro(a),Masculino,2015-03-18,Outros Motivos,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1016,Noturno,Solteiro(a),Masculino,2015-03-17,Motivo de Trabalho,Curso Superior de Tecnologia em Design Gráfico - Módulo I,Design
1017,Noturno,Solteiro(a),Masculino,2015-03-17,Motivo de Trabalho,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO II,Informática
1018,Matutino,Solteiro(a),Masculino,2015-03-16,Outros Motivos,SUPERIOR DE TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO - MÓDULO II,Informática
1019,Noturno,Solteiro(a),Masculino,2015-03-12,Motivo de Trabalho,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO III,Informática
1020,Noturno,Solteiro(a),Feminino,2015-03-10,Outros Motivos,CURSO SUPERIOR DE TECNOLOGIA EM GESTÃO AMBIENTAL - MÓDULO III,Meio Ambiente (Ambiente e Saúde)
1021,Noturno,Solteiro(a),Feminino,2015-03-10,Motivo de Trabalho,CURSO SUPERIOR DE TECNOLOGIA EM GESTÃO AMBIENTAL - MÓDULO III,Meio Ambiente (Ambiente e Saúde)
1022,Matutino,Solteiro(a),Masculino,2015-03-10,Outros Motivos,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1023,Noturno,Solteiro(a),Masculino,2015-03-10,Outros Motivos,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1024,Noturno,Solteiro(a),Masculino,2015-03-10,Outros Motivos,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1025,Noturno,Outros,Masculino,2015-03-10,Outros Motivos,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO II,Informática
1026,Noturno,Solteiro(a),Masculino,2015-03-09,Motivo de Estudo,SUPERIOR DE TECNOLOGIA EM GESTÃO COMERCIAL - MÓDULO III,Gestäo
1027,Noturno,Solteiro(a),Feminino,2015-03-09,Mudança de Município,Curso Superior de Tecnologia em Segurança da Informação - Módulo I,Informática
1028,Noturno,Solteiro(a),Masculino,2015-03-06,Outros Motivos,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1029,Noturno,Casado(a),Masculino,2015-03-06,Outros Motivos,Curso Superior de Tecnologia em Segurança da Informação - Módulo I,Informática
1030,Noturno,Solteiro(a),Masculino,2015-03-06,Outros Motivos,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO II,Informática
1031,Noturno,Divorciado(a),Masculino,2015-03-04,Outros Motivos,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO III,Informática
1032,Noturno,Solteiro(a),Feminino,2015-03-03,Outros Motivos,Superior de Tecnologia em Gestão Ambiental - 1° Módulo ,Meio Ambiente (Ambiente e Saúde)
1033,Noturno,Solteiro(a),Feminino,2015-03-03,Mudança de Município,Superior de Tecnologia em Gestão Comercial - Módulo I,Gestäo
1034,Noturno,Casado(a),Masculino,2015-03-03,Motivo de Trabalho,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1035,Noturno,Solteiro(a),Masculino,2015-03-03,Outros Motivos,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1036,Matutino,Solteiro(a),Masculino,2015-03-03,Outros Motivos,Superior de Tecnologia em Jogos Digitais - Módulo 1,Informática
1037,Noturno,Casado(a),Masculino,2015-03-03,Outros Motivos,Curso Superior de Tecnologia em Segurança da Informação - Módulo I,Informática
1038,Noturno,Solteiro(a),Masculino,2015-03-02,Outros Motivos,CURSO SUPERIOR DE TECNOLOGIA EM GESTÃO AMBIENTAL - MÓDULO III,Meio Ambiente (Ambiente e Saúde)
1039,Noturno,Solteiro(a),Feminino,2015-03-02,Outros Motivos,Superior de Tecnologia em Gestão Comercial - Módulo I,Gestäo
1040,Matutino,Solteiro(a),Masculino,2015-03-02,Mudança de Município,SUPERIOR DE TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO - MÓDULO II,Informática
1041,Noturno,Solteiro(a),Masculino,2015-03-02,Outros Motivos,Curso Superior de Tecnologia em Segurança da Informação - Módulo I,Informática
1042,Noturno,Solteiro(a),Masculino,2015-02-27,Outros Motivos,Superior de Tecnologia em Gestão Comercial - Módulo I,Gestäo
1043,Matutino,Casado(a),Masculino,2015-02-27,Motivo de Trabalho,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1044,Matutino,Solteiro(a),Masculino,2015-02-27,Motivo de Trabalho,SUPERIOR DE TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO - MÓDULO II,Informática
1045,Matutino,Casado(a),Masculino,2015-02-26,Motivo de Viagens,SUPERIOR DE TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO - MÓDULO III,Informática
1046,Noturno,Solteiro(a),Feminino,2015-02-23,Outros Motivos,SUPERIOR DE TECNOLOGIA EM GESTÃO AMBIENTAL - MÓDULO V,Meio Ambiente (Ambiente e Saúde)
1047,Noturno,Solteiro(a),Feminino,2015-02-23,Mudança de Município,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1048,Noturno,Solteiro(a),Feminino,2015-02-20,Motivo de Saúde,Curso Superior de Tecnologia em Design Gráfico - Módulo I,Design
1049,Noturno,Solteiro(a),Masculino,2015-02-19,Outros Motivos,Curso Superior de Tecnologia em Segurança da Informação - Módulo I,Informática
1050,Noturno,Casado(a),Masculino,2015-02-18,Motivo de Trabalho,SUPERIOR DE TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO - MÓDULO III,Informática
1051,Noturno,Solteiro(a),Feminino,2015-02-12,Motivo de Saúde,Curso Superior de Tecnologia em Design Gráfico - Módulo I,Design
1052,Noturno,Solteiro(a),Feminino,2015-02-12,Outros Motivos,Superior de Tecnologia em Gestão Comercial - Módulo I,Gestäo
1053,Noturno,Solteiro(a),Masculino,2015-02-12,Outros Motivos,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1054,Matutino,Solteiro(a),Masculino,2015-02-11,Motivo de Estudo,CURSO SUPERIOR DE TECNOLOGIA EM DESIGN GRÁFICO -  III MÓDULO,Design
1055,Noturno,Solteiro(a),Masculino,2015-02-10,Outros Motivos,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1056,Matutino,Solteiro(a),Masculino,2015-02-09,Motivo de Estudo,CURSO SUPERIOR DE TECNOLOGIA EM DESIGN GRÁFICO -  III MÓDULO,Design
1057,Matutino,Solteiro(a),Masculino,2014-12-12,Outros Motivos,Superior de Tecnologia em Design Gráfico - IV MÓDULO,Design
1058,Noturno,Solteiro(a),Masculino,2014-12-01,Outros Motivos,CURSO SUPERIOR DE TECNOLOGIA EM GESTÃO AMBIENTAL - MÓDULO II,Meio Ambiente (Ambiente e Saúde)
1059,Matutino,Solteiro(a),Masculino,2014-12-01,Motivo de Trabalho,SUPERIOR DE TECNOLOGIA EM JOGOS DIGITAIS - I MÓDULO ,Informática
1060,Matutino,Casado(a),Masculino,2014-11-19,Motivo de Saúde,SUPERIOR DE TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO - MÓDULO II,Informática
1061,Noturno,Solteiro(a),Masculino,2014-11-13,Outros Motivos,Superior de Tecnologia em Design Gráfico - II Módulo,Design
1062,Noturno,Solteiro(a),Feminino,2014-11-06,Outros Motivos,SUPERIOR DE TECNOLOGIA EM GESTÃO COMERCIAL - MÓDULO II,Gestäo
1063,Noturno,Solteiro(a),Masculino,2014-11-04,Motivo de Trabalho,CURSO SUPERIOR DE TECNOLOGIA EM GESTÃO AMBIENTAL - MÓDULO II,Meio Ambiente (Ambiente e Saúde)
1064,Matutino,Casado(a),Masculino,2014-11-04,Motivo de Trabalho,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1065,Matutino,Casado(a),Masculino,2014-10-31,Motivo de Viagens,SUPERIOR DE TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO - MÓDULO III,Informática
1066,Matutino,Solteiro(a),Masculino,2014-10-31,Motivo de Saúde,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo IV,Informática
1067,Matutino,Solteiro(a),Masculino,2014-10-31,Outros Motivos,SUPERIOR DE TECNOLOGIA EM JOGOS DIGITAIS - II MÓDULO ,Informática
1068,Noturno,Solteiro(a),Masculino,2014-10-31,Outros Motivos,Curso Superior de Tecnologia em Segurança da Informação - Módulo I,Informática
1069,Noturno,Solteiro(a),Masculino,2014-10-31,Motivo de Saúde,Curso Superior de Tecnologia em Segurança da Informação - Módulo I,Informática
1070,Noturno,Solteiro(a),Masculino,2014-10-29,Motivo de Trabalho,CURSO SUPERIOR DE TECNOLOGIA EM GESTÃO AMBIENTAL - III MÓDULO ,Meio Ambiente (Ambiente e Saúde)
1071,Noturno,Solteiro(a),Masculino,2014-10-29,Motivo de Trabalho,Superior de Tecnologia em Gestão Comercial - Módulo I,Gestäo
1072,Noturno,Casado(a),Masculino,2014-10-22,Outros Motivos,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - III MÓDULO ,Informática
1073,Noturno,Solteiro(a),Masculino,2014-10-21,Mudança de Município,Curso Superior de Tecnologia em Segurança da Informação - Módulo I,Informática
1074,Noturno,Casado(a),Feminino,2014-10-20,Outros Motivos,Superior de Tecnologia em Gestão Comercial - III Módulo,Gestäo
1075,Noturno,Solteiro(a),Masculino,2014-10-17,Motivo de Trabalho,SUPERIOR DE TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO - MÓDULO II,Informática
1076,Noturno,Solteiro(a),Masculino,2014-10-15,Motivo de Trabalho,Superior de Tecnologia em Gestão Comercial - Módulo I,Gestäo
1077,Noturno,Solteiro(a),Masculino,2014-10-15,Motivo de Trabalho,Curso Superior de Tecnologia em Segurança da Informação - Módulo I,Informática
1078,Noturno,Solteiro(a),Masculino,2014-10-14,Outros Motivos,Superior de Tecnologia em Design Gráfico - II Módulo,Design
1079,Matutino,Casado(a),Masculino,2014-10-14,Outros Motivos,SUPERIOR DE TECNOLOGIA EM DESIGN GRÁFICO - II MÓDULO,Design
1080,Matutino,Solteiro(a),Masculino,2014-10-13,Outros Motivos,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1081,Noturno,Solteiro(a),Masculino,2014-10-10,Motivo de Trabalho,Superior de Tecnologia em Gestão Comercial - IV Módulo,Gestäo
1082,Matutino,Solteiro(a),Masculino,2014-10-09,Outros Motivos,SUPERIOR DE TECNOLOGIA EM JOGOS DIGITAIS - I MÓDULO ,Informática
1083,Noturno,Solteiro(a),Masculino,2014-10-08,Outros Motivos,Curso Superior de Tecnologia em Segurança da Informação - Módulo I,Informática
1084,Matutino,Solteiro(a),Masculino,2014-10-07,Motivo de Trabalho,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1085,Noturno,Solteiro(a),Masculino,2014-10-07,Motivo de Trabalho,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO II,Informática
1086,Matutino,Solteiro(a),Feminino,2014-10-06,Motivo de Estudo,SUPERIOR DE TECNOLOGIA EM DESIGN GRÁFICO - II MÓDULO,Design
1087,Matutino,Solteiro(a),Feminino,2014-10-06,Motivo de Saúde,SUPERIOR DE TECNOLOGIA EM DESIGN GRÁFICO - II MÓDULO,Design
1088,Noturno,Solteiro(a),Masculino,2014-10-06,Motivo de Trabalho,Superior de Tecnologia em Gestão Ambiental - IV Módulo,Meio Ambiente (Ambiente e Saúde)
1089,Matutino,Solteiro(a),Masculino,2014-10-06,Motivo de Trabalho,SUPERIOR DE TECNOLOGIA EM JOGOS DIGITAIS - I MÓDULO ,Informática
1090,Noturno,Solteiro(a),Masculino,2014-10-03,Motivo de Saúde,Curso Superior de Tecnologia em Segurança da Informação - Módulo I,Informática
1091,Matutino,Solteiro(a),Masculino,2014-10-01,Motivo de Trabalho,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1092,Noturno,Solteiro(a),Masculino,2014-09-30,Motivo de Trabalho,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO II,Informática
1093,Matutino,Solteiro(a),Masculino,2014-09-29,Outros Motivos,SUPERIOR DE TECNOLOGIA EM JOGOS DIGITAIS - I MÓDULO ,Informática
1094,Noturno,Casado(a),Masculino,2014-09-26,Motivo de Trabalho,Superior de Tecnologia em Gestão Comercial - III Módulo,Gestäo
1095,Matutino,Solteiro(a),Masculino,2014-09-26,Motivo de Trabalho,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1096,Matutino,Solteiro(a),Masculino,2014-09-26,Mudança de Município,SUPERIOR DE TECNOLOGIA EM JOGOS DIGITAIS - I MÓDULO ,Informática
1097,Noturno,Casado(a),Masculino,2014-09-25,Outros Motivos,SUPERIOR DE TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO - MÓDULO II,Informática
1098,Noturno,Solteiro(a),Masculino,2014-09-25,Motivo de Trabalho,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo IV,Informática
1099,Matutino,Solteiro(a),Masculino,2014-09-24,Motivo de Trabalho,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1100,Noturno,Solteiro(a),Masculino,2014-09-24,Motivo de Trabalho,SUPERIOR DE TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO - MÓDULO II,Informática
1101,Matutino,Solteiro(a),Masculino,2014-09-24,Motivo de Trabalho,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo V,Informática
1102,Matutino,Solteiro(a),Masculino,2014-09-24,Outros Motivos,SUPERIOR DE TECNOLOGIA EM JOGOS DIGITAIS - I MÓDULO ,Informática
1103,Matutino,Casado(a),Masculino,2014-09-23,Motivo de Trabalho,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1104,Matutino,Solteiro(a),Masculino,2014-09-23,Outros Motivos,SUPERIOR DE TECNOLOGIA EM JOGOS DIGITAIS - I MÓDULO ,Informática
1105,Noturno,Solteiro(a),Masculino,2014-09-22,Motivo de Trabalho,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO II,Informática
1106,Matutino,Solteiro(a),Masculino,2014-09-19,Motivo de Trabalho,SUPERIOR DE TECNOLOGIA EM PRODUÇÃO MULTIMÍDIA - MÓDULO 2,Design
1107,Noturno,Casado(a),Masculino,2014-09-19,Motivo de Trabalho,Curso Superior de Tecnologia em Segurança da Informação - Módulo I,Informática
1108,Matutino,Solteiro(a),Masculino,2014-09-18,Motivo de Viagens,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1109,Noturno,Solteiro(a),Masculino,2014-09-17,Outros Motivos,Superior de Tecnologia em Gestão Comercial - III Módulo,Gestäo
1110,Noturno,Casado(a),Masculino,2014-09-17,Motivo de Estudo,Curso Superior de Tecnologia em Segurança da Informação - Módulo I,Informática
1111,Noturno,Solteiro(a),Masculino,2014-09-16,Motivo de Trabalho,Superior de Tecnologia em Design Gráfico - II Módulo,Design
1112,Noturno,Divorciado(a),Masculino,2014-09-16,Motivo de Trabalho,Curso Superior de Tecnologia em Segurança da Informação - Módulo I,Informática
1113,Noturno,Solteiro(a),Masculino,2014-09-09,Outros Motivos,SUPERIOR DE TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO - MÓDULO II,Informática
1114,Noturno,Solteiro(a),Masculino,2014-09-05,Motivo de Trabalho,Superior de Tecnologia em Design Gráfico - IV MÓDULO,Design
1115,Noturno,Solteiro(a),Masculino,2014-09-05,Motivo de Trabalho,SUPERIOR DE TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO - MÓDULO II,Informática
1116,Noturno,Casado(a),Masculino,2014-09-05,Motivo de Viagens,Curso Superior de Tecnologia em Segurança da Informação - Módulo I,Informática
1117,Noturno,Solteiro(a),Masculino,2014-09-04,Outros Motivos,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1118,Matutino,Casado(a),Masculino,2014-09-04,Motivo de Trabalho,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1119,Noturno,Solteiro(a),Feminino,2014-09-03,Motivo de Trabalho,Superior de Tecnologia em Gestão Comercial - Módulo I,Gestäo
1120,Matutino,Solteiro(a),Masculino,2014-09-03,Outros Motivos,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1121,Matutino,Solteiro(a),Masculino,2014-09-02,Outros Motivos,SUPERIOR DE TECNOLOGIA EM DESIGN GRÁFICO - II MÓDULO,Design
1122,Noturno,Outros,Feminino,2014-09-02,Motivo de Saúde,CURSO SUPERIOR DE TECNOLOGIA EM GESTÃO AMBIENTAL - MÓDULO II,Meio Ambiente (Ambiente e Saúde)
1123,Matutino,Casado(a),Masculino,2014-09-02,Outros Motivos,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1124,Matutino,Casado(a),Masculino,2014-09-02,Motivo de Viagens,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1125,Matutino,Solteiro(a),Masculino,2014-09-02,Outros Motivos,SUPERIOR DE TECNOLOGIA EM JOGOS DIGITAIS - I MÓDULO ,Informática
1126,Noturno,Solteiro(a),Masculino,2014-09-02,Outros Motivos,Curso Superior de Tecnologia em Segurança da Informação - Módulo I,Informática
1127,Matutino,Casado(a),Feminino,2014-09-01,Outros Motivos,SUPERIOR DE TECNOLOGIA EM DESIGN GRÁFICO - II MÓDULO,Design
1128,Noturno,Solteiro(a),Feminino,2014-09-01,Motivo de Trabalho,CURSO SUPERIOR DE TECNOLOGIA EM GESTÃO AMBIENTAL - III MÓDULO ,Meio Ambiente (Ambiente e Saúde)
1129,Noturno,Solteiro(a),Masculino,2014-08-23,Outros Motivos,Curso Superior de Tecnologia em Segurança da Informação - Módulo I,Informática
1130,Matutino,Casado(a),Feminino,2014-08-22,Outros Motivos,SUPERIOR DE TECNOLOGIA EM DESIGN GRÁFICO - II MÓDULO,Design
1131,Noturno,Solteiro(a),Masculino,2014-08-22,Motivo de Trabalho,Curso Superior de Tecnologia em Segurança da Informação - Módulo I,Informática
1132,Noturno,Casado(a),Feminino,2014-08-21,Outros Motivos,Superior de Tecnologia em Gestão Comercial - III Módulo,Gestäo
1133,Noturno,Casado(a),Feminino,2014-08-15,Motivo de Saúde,SUPERIOR DE TECNOLOGIA EM GESTÃO COMERCIAL - MÓDULO II,Gestäo
1134,Noturno,Solteiro(a),Masculino,2014-08-11,Outros Motivos,SUPERIOR DE TECNOLOGIA EM GESTÃO COMERCIAL - MÓDULO II,Gestäo
1135,Noturno,Solteiro(a),Feminino,2014-06-16,Outros Motivos,SUPERIOR DE TECNOLOGIA EM GESTÃO COMERCIAL - MÓDULO II,Gestäo
1136,Noturno,Casado(a),Feminino,2014-06-11,Motivo de Saúde,SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO V,Informática
1137,Matutino,Solteiro(a),Masculino,2014-06-06,Outros Motivos,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1138,Matutino,Solteiro(a),Masculino,2014-05-27,Outros Motivos,SUPERIOR DE TECNOLOGIA EM DESIGN GRÁFICO - III MÓDULO,Design
1139,Matutino,Solteiro(a),Masculino,2014-05-20,Outros Motivos,Superior de Tecnologia em Produção Multimídia - Módulo 1,Design
1140,Matutino,Solteiro(a),Masculino,2014-05-15,Motivo de Trabalho,CURSO SUPERIOR DE TECNOLOGIA EM DESIGN GRÁFICO - V MÓDULO,Design
1141,Noturno,Solteiro(a),Feminino,2014-05-15,Motivo de Trabalho,Superior de Tecnologia em Gestão Comercial - Módulo I,Gestäo
1142,Noturno,Divorciado(a),Masculino,2014-05-15,Motivo de Saúde,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO I,Informática
1143,Noturno,Solteiro(a),Masculino,2014-05-14,Motivo de Trabalho,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO I,Informática
1144,Noturno,Solteiro(a),Feminino,2014-05-12,Outros Motivos,Superior de Tecnologia em Gestão Comercial - Módulo I,Gestäo
1145,Noturno,Divorciado(a),Masculino,2014-05-12,Outros Motivos,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO II,Informática
1146,Matutino,Solteiro(a),Feminino,2014-05-09,Motivo de Estudo,Curso Superior de Tecnologia em Design Gráfico - Módulo I,Design
1147,Noturno,Solteiro(a),Masculino,2014-05-09,Motivo de Saúde,SUPERIOR DE TECNOLOGIA EM GESTÃO COMERCIAL - MÓDULO II,Gestäo
1148,Matutino,Solteiro(a),Masculino,2014-05-09,Motivo de Trabalho,Superior de Tecnologia em Produção Multimídia - Módulo 1,Design
1149,Noturno,Solteiro(a),Masculino,2014-05-08,Motivo de Trabalho,SUPERIOR DE TECNOLOGIA EM DESIGN GRÁFICO - III MÓDULO,Design
1150,Noturno,Divorciado(a),Masculino,2014-05-07,Outros Motivos,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO I,Informática
1151,Matutino,Casado(a),Feminino,2014-05-06,Outros Motivos,Curso Superior de Tecnologia em Design Gráfico - Módulo I,Design
1152,Noturno,Solteiro(a),Masculino,2014-05-05,Abandono sem Justificativa,Curso Superior de Tecnologia em Design Gráfico - Módulo I,Design
1153,Noturno,Solteiro(a),Masculino,2014-04-29,Outros Motivos,SUPERIOR DE TECNOLOGIA EM DESIGN GRÁFICO - III MÓDULO,Design
1154,Matutino,Solteiro(a),Masculino,2014-04-29,Outros Motivos,SUPERIOR DE TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO - MÓDULO II,Informática
1155,Noturno,Solteiro(a),Masculino,2014-04-28,Outros Motivos,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1156,Noturno,Solteiro(a),Masculino,2014-04-25,Motivo de Trabalho,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1157,Matutino,Solteiro(a),Masculino,2014-04-25,Motivo de Trabalho,SUPERIOR DE TECNOLOGIA EM JOGOS DIGITAIS - MÓDULO 1,Informática
1158,Noturno,Solteiro(a),Masculino,2014-04-22,Motivo de Saúde,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO I,Informática
1159,Matutino,Solteiro(a),Masculino,2014-04-14,Outros Motivos,Superior de Tecnologia em Produção Multimídia - Módulo 1,Design
1160,Matutino,Casado(a),Feminino,2014-04-10,Motivo de Saúde,Curso Superior de Tecnologia em Design Gráfico - Módulo I,Design
1161,Noturno,Solteiro(a),Feminino,2014-04-09,Motivo de Trabalho,Curso Superior de Tecnologia em Design Gráfico - Módulo I,Design
1162,Noturno,Casado(a),Masculino,2014-04-08,Motivo de Trabalho,CURSO SUPERIOR DE TECNOLOGIA EM GESTÃO COMERCIAL - V MÓDULO,Gestäo
1163,Noturno,Solteiro(a),Masculino,2014-04-08,Motivo de Estudo,Superior de Tecnologia em Gestão da Tecnologia da Informação - Módulo I,Informática
1164,Matutino,Solteiro(a),Masculino,2014-04-08,Motivo de Trabalho,Superior de Tecnologia em Produção Multimídia - Módulo 1,Design
1165,Noturno,Solteiro(a),Masculino,2014-04-08,Mudança de Município,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO I,Informática
1166,Noturno,Casado(a),Masculino,2014-04-07,Outros Motivos,Superior de Tecnologia em Gestão Comercial - Módulo I,Gestäo
1167,Noturno,Solteiro(a),Masculino,2014-04-07,Motivo de Trabalho,Superior de Tecnologia em Gestão Comercial - Módulo I,Gestäo
1168,Noturno,Solteiro(a),Masculino,2014-04-07,Outros Motivos,SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO IV,Informática
1169,Noturno,Solteiro(a),Masculino,2014-04-03,Motivo de Trabalho,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO I,Informática
1170,Noturno,Casado(a),Masculino,2014-04-02,Outros Motivos,SUPERIOR DE TECNOLOGIA EM GESTÃO DA TECNOLOGIA DA INFORMAÇÃO - MÓDULO III,Informática
1171,Noturno,Solteiro(a),Masculino,2014-04-02,Motivo de Trabalho,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO I,Informática
1172,Noturno,Solteiro(a),Masculino,2014-04-01,Outros Motivos,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO I,Informática
1173,Matutino,Solteiro(a),Masculino,2014-03-31,Motivo de Trabalho,Curso Superior de Tecnologia em Design Gráfico - Módulo I,Design
1174,Noturno,Solteiro(a),Masculino,2014-03-31,Motivo de Trabalho,CURSO SUPERIOR DE TECNOLOGIA EM GESTÃO AMBIENTAL - MÓDULO III,Meio Ambiente (Ambiente e Saúde)
1175,Noturno,Solteiro(a),Masculino,2014-03-28,Motivo de Trabalho,Curso Superior de Tecnologia em Design Gráfico - Módulo I,Design
1176,Matutino,Solteiro(a),Feminino,2014-03-28,Mudança de Município,SUPERIOR DE TECNOLOGIA EM DESIGN GRÁFICO - III MÓDULO,Design
1177,Matutino,Casado(a),Masculino,2014-03-28,Motivo de Trabalho,SUPERIOR DE TECNOLOGIA EM JOGOS DIGITAIS - MÓDULO 1,Informática
1178,Noturno,Solteiro(a),Masculino,2014-03-27,Mudança de Município,CURSO SUPERIOR DE TECNOLOGIA EM SEGURANÇA DA INFORMAÇÃO - MÓDULO III,Informática
1179,Noturno,Solteiro(a),Masculino,2014-03-25,Outros Motivos,CURSO SUPERIOR DE TECNOLOGIA EM GESTÃO COMERCIAL - III MÓDULO,Gestäo
1180,Noturno,Solteiro(a),Feminino,2014-03-24,Motivo de Trabalho,Curso Superior de Tecnologia em Design Gráfico - Módulo I,Design
1181,Noturno,Solteiro(a),Masculino,2014-03-21,Motivo de Trabalho,Curso Superior de Tecnologia em Design Gráfico - Módulo I,Design
1182,Matutino,Solteiro(a),Masculino,2014-03-21,Outros Motivos,SUPERIOR DE TECNOLOGIA EM JOGOS DIGITAIS - MÓDULO 1,Informática
